ISO3,cohortYear,vaccine,coverage
CIV,2014,DTP1,82.3
CIV,2014,DTP1,8.2
CIV,2014,DTP2,73.9
CIV,2014,DTP2,68.6
CIV,2014,DTP2,74.7
CIV,2014,DTP2,6.2
CIV,2014,DTP3,65.9
CIV,2014,DTP3,62.5
CIV,2014,DTP3,67.9
CIV,2014,DTP3,5.4
CIV,2014,FULL,32.5
CIV,2014,FULL,39
CIV,2014,FULL,40.3
CIV,2014,FULL,1.3
CIV,2014,HepB1,81.6
CIV,2014,HepB1,74.1
CIV,2014,HepB1,82.3
CIV,2014,HepB1,8.2
CIV,2014,HepB3,65.9
CIV,2014,HepB3,62.5
CIV,2014,HepB3,67.9
CIV,2014,HepB3,5.4
CIV,2014,HepBB,26.9
CIV,2014,HepBB,24.2
CIV,2014,HepBB,28.1
CIV,2014,HepBB,3.9
CIV,2014,Hib1,81.6
CIV,2014,Hib1,74.1
CIV,2014,Hib1,82.3
CIV,2014,Hib1,8.2
CIV,2014,Hib3,65.9
CIV,2014,Hib3,62.5
CIV,2014,Hib3,67.9
CIV,2014,Hib3,5.4
CIV,2014,MCV1,51.8
CIV,2014,MCV1,50.6
CIV,2014,MCV1,56.2
CIV,2014,MCV1,5.6
CIV,2014,PAB,65.7
CIV,2014,PCV1,61.6
CIV,2014,PCV1,58.4
CIV,2014,PCV1,63.1
CIV,2014,PCV1,4.7
CIV,2014,PCV2,54
CIV,2014,PCV2,51.6
CIV,2014,PCV2,55.3
CIV,2014,PCV2,3.7
CIV,2014,PCV3,46.3
CIV,2014,PCV3,45.9
CIV,2014,PCV3,48.8
CIV,2014,PCV3,2.9
CIV,2014,Pol1,78.9
CIV,2014,Pol1,68.8
CIV,2014,Pol1,79.2
CIV,2014,Pol1,10.3
CIV,2014,Pol2,72.5
CIV,2014,Pol2,64.6
CIV,2014,Pol2,73.1
CIV,2014,Pol2,8.5
CIV,2014,Pol3,61.1
CIV,2014,Pol3,58.3
CIV,2014,Pol3,62.6
CIV,2014,Pol3,4.3
CIV,2014,TT2+,52.9
CIV,2014,YFV,47.9
CIV,2014,YFV,48.5
CIV,2014,YFV,53.9
CIV,2014,YFV,5.4
CMR,1986,BCG,91
CMR,1986,DTP1,78
CMR,1986,DTP3,60
CMR,1986,FULL,48
CMR,1986,MCV1,62
CMR,1986,Pol1,78
CMR,1986,Pol3,60
CMR,1987,BCG,77
CMR,1987,DTP1,66
CMR,1987,DTP3,43
CMR,1987,FULL,33
CMR,1987,MCV1,48
CMR,1987,Pol1,65
CMR,1987,Pol3,40
CMR,1989,BCG,76
CMR,1989,DTP1,73
CMR,1989,DTP3,56
CMR,1989,FULL,46
CMR,1989,MCV1,56
CMR,1989,Pol1,73
CMR,1989,Pol3,54
CMR,1989,TT2+,28
CMR,1989,TT2+,63
CMR,1987,BCG,65.7
CMR,1987,DTP1,58.9
CMR,1987,DTP3,35.3
CMR,1987,FULL,24.5
CMR,1987,MCV1,36.9
CMR,1987,Pol1,60.8
CMR,1987,Pol3,37.4
CMR,1987,YFV,1.2
CMR,1988,BCG,62.6
CMR,1988,DTP1,54.9
CMR,1988,DTP3,35
CMR,1988,FULL,25.4
CMR,1988,MCV1,33.4
CMR,1988,Pol1,56.6
CMR,1988,Pol3,35.7
CMR,1988,YFV,0.6
CMR,1989,BCG,65.7
CMR,1989,DTP1,60
CMR,1989,DTP3,35.6
CMR,1989,FULL,25.8
CMR,1989,MCV1,37.8
CMR,1989,Pol1,60.8
CMR,1989,Pol3,36.5
CMR,1989,YFV,1.6
CMR,1990,BCG,71.5
CMR,1990,BCG,50.5
CMR,1990,BCG,47.8
CMR,1990,BCG,75.5
CMR,1990,BCG,25
CMR,1990,DTP1,66.5
CMR,1990,DTP1,49.5
CMR,1990,DTP1,47
CMR,1990,DTP1,70.1
CMR,1990,DTP1,20.6
CMR,1990,DTP3,42.5
CMR,1990,DTP3,39.2
CMR,1990,DTP3,34.7
CMR,1990,DTP3,48
CMR,1990,DTP3,8.8
CMR,1990,FULL,31.5
CMR,1990,FULL,33.2
CMR,1990,FULL,25.8
CMR,1990,FULL,40.6
CMR,1990,FULL,7.4
CMR,1990,MCV1,44.2
CMR,1990,MCV1,39.1
CMR,1990,MCV1,30.9
CMR,1990,MCV1,56
CMR,1990,MCV1,16.8
CMR,1990,Pol1,69.6
CMR,1990,Pol1,50.9
CMR,1990,Pol1,48.4
CMR,1990,Pol1,73.2
CMR,1990,Pol1,22.3
CMR,1990,Pol3,44.5
CMR,1990,Pol3,39.5
CMR,1990,Pol3,35.4
CMR,1990,Pol3,49.7
CMR,1990,Pol3,10.2
CMR,1990,TT2+,47.5
CMR,1990,YFV,0.7
CMR,1990,YFV,0.3
CMR,1990,YFV,0.1
CMR,1990,YFV,2.3
CMR,1990,YFV,2
CMR,1990,BCG,60
CMR,1990,DTP1,64
CMR,1990,DTP3,50
CMR,1990,MCV1,50
CMR,1990,Pol1,63
CMR,1990,Pol3,48
CMR,1997,BCG,72.3
CMR,1997,BCG,50.2
CMR,1997,BCG,74.8
CMR,1997,BCG,24.6
CMR,1997,DTP1,70.1
CMR,1997,DTP1,52
CMR,1997,DTP1,73.3
CMR,1997,DTP1,21.3
CMR,1997,DTP3,45.8
CMR,1997,DTP3,41.7
CMR,1997,DTP3,50.5
CMR,1997,DTP3,8.9
CMR,1997,FULL,29.4
CMR,1997,FULL,33.7
CMR,1997,FULL,35.8
CMR,1997,FULL,2.2
CMR,1997,MCV1,43.6
CMR,1997,MCV1,38.6
CMR,1997,MCV1,54.2
CMR,1997,MCV1,15.6
CMR,1997,Pol1,80.5
CMR,1997,Pol1,52.2
CMR,1997,Pol1,83.7
CMR,1997,Pol1,31.6
CMR,1997,Pol3,42.4
CMR,1997,Pol3,42
CMR,1997,Pol3,47.1
CMR,1997,Pol3,5.1
CMR,1997,TT2+,49
CMR,1997,YFV,4.2
CMR,1997,YFV,1.7
CMR,1997,YFV,5.9
CMR,1999,BCG,75.7
CMR,1999,BCG,41.2
CMR,1999,BCG,78
CMR,1999,BCG,36.8
CMR,1999,DTP1,66.2
CMR,1999,DTP1,42.1
CMR,1999,DTP1,69.4
CMR,1999,DTP1,27.3
CMR,1999,DTP3,42.6
CMR,1999,DTP3,35.5
CMR,1999,DTP3,44.8
CMR,1999,DTP3,9.3
CMR,1999,FULL,29.9
CMR,1999,FULL,29.4
CMR,1999,FULL,36.3
CMR,1999,FULL,6.9
CMR,1999,MCV1,56.4
CMR,1999,MCV1,33.2
CMR,1999,MCV1,61.9
CMR,1999,MCV1,28.7
CMR,1999,PAB,66.1
CMR,1999,Pol1,82.8
CMR,1999,Pol1,41.5
CMR,1999,Pol1,85.8
CMR,1999,Pol1,44.3
CMR,1999,Pol3,47.2
CMR,1999,Pol3,35.4
CMR,1999,Pol3,49.7
CMR,1999,Pol3,14.3
CMR,1999,TT2+,62.9
CMR,2003,BCG,84.9
CMR,2003,BCG,55.5
CMR,2003,BCG,85.7
CMR,2003,BCG,30.2
CMR,2003,DTP1,81.1
CMR,2003,DTP1,55.6
CMR,2003,DTP1,82.6
CMR,2003,DTP1,27.1
CMR,2003,DTP3,62.7
CMR,2003,DTP3,49.8
CMR,2003,DTP3,65.4
CMR,2003,DTP3,15.6
CMR,2003,FULL,42.5
CMR,2003,FULL,41.3
CMR,2003,FULL,48.2
CMR,2003,FULL,6.8
CMR,2003,MCV1,55.7
CMR,2003,MCV1,44.1
CMR,2003,MCV1,64.8
CMR,2003,MCV1,20.7
CMR,2003,Pol1,91.1
CMR,2003,Pol1,55.9
CMR,2003,Pol1,92.8
CMR,2003,Pol1,36.9
CMR,2003,Pol3,65.1
CMR,2003,Pol3,50.3
CMR,2003,Pol3,67.4
CMR,2003,Pol3,17.2
CMR,2003,TT1,19.1
CMR,2003,TT2+,53.3
CMR,2003,YFV,7.1
CMR,2003,YFV,7.2
CMR,2003,YFV,12.2
CMR,2003,YFV,4.9
CMR,2004,BCG,50.8
CMR,2004,BCG,89.5
CMR,2004,DTP1,50.1
CMR,2004,DTP1,84.4
CMR,2004,DTP3,44.6
CMR,2004,DTP3,74.5
CMR,2004,MCV1,40.4
CMR,2004,MCV1,70.7
CMR,2004,Pol1,50.1
CMR,2004,Pol1,87.8
CMR,2004,Pol3,45.1
CMR,2004,Pol3,72.8
CMR,2004,YFV,38.5
CMR,2004,YFV,67.5
CMR,2005,BCG,88.9
CMR,2005,BCG,64.6
CMR,2005,BCG,90
CMR,2005,BCG,25.4
CMR,2005,DTP1,87.1
CMR,2005,DTP1,64.9
CMR,2005,DTP1,88.3
CMR,2005,DTP1,23.4
CMR,2005,DTP3,72.3
CMR,2005,DTP3,58.9
CMR,2005,DTP3,75.2
CMR,2005,DTP3,16.3
CMR,2005,FULL,48.7
CMR,2005,FULL,52.7
CMR,2005,FULL,56.8
CMR,2005,FULL,4.1
CMR,2005,HepB1,39.2
CMR,2005,HepB1,34.9
CMR,2005,HepB1,40
CMR,2005,HepB1,5.1
CMR,2005,HepB3,34.4
CMR,2005,HepB3,30.6
CMR,2005,HepB3,35.5
CMR,2005,HepB3,4.9
CMR,2005,MCV1,72.5
CMR,2005,MCV1,49.7
CMR,2005,MCV1,78.8
CMR,2005,MCV1,29.2
CMR,2005,PAB,73.1
CMR,2005,Pol1,92
CMR,2005,Pol1,64.6
CMR,2005,Pol1,93
CMR,2005,Pol1,28.4
CMR,2005,Pol3,67.4
CMR,2005,Pol3,55.8
CMR,2005,Pol3,69.5
CMR,2005,Pol3,13.7
CMR,2005,TT2+,58.9
CMR,2005,YFV,53.9
CMR,2005,YFV,43.6
CMR,2005,YFV,57.4
CMR,2005,YFV,13.8
CMR,2010,BCG,86
CMR,2010,BCG,55.1
CMR,2010,BCG,87.1
CMR,2010,BCG,32
CMR,2010,DTP1,84.7
CMR,2010,DTP1,56
CMR,2010,DTP1,85.5
CMR,2010,DTP1,29.5
CMR,2010,DTP3,66.3
CMR,2010,DTP3,49.1
CMR,2010,DTP3,68.4
CMR,2010,DTP3,19.2
CMR,2010,FULL,48.2
CMR,2010,FULL,41.8
CMR,2010,FULL,53.2
CMR,2010,FULL,11.4
CMR,2010,FULL (+YFV),46.8
CMR,2010,FULL (+YFV),41.1
CMR,2010,FULL (+YFV),52.1
CMR,2010,FULL (+YFV),11
CMR,2010,"FULL(+YF,+HepB)",45.1
CMR,2010,"FULL(+YF,+HepB)",40.6
CMR,2010,"FULL(+YF,+HepB)",50.2
CMR,2010,"FULL(+YF,+HepB)",9.6
CMR,2010,HepB1,79.3
CMR,2010,HepB1,54.3
CMR,2010,HepB1,80
CMR,2010,HepB1,25.7
CMR,2010,HepB3,62.9
CMR,2010,HepB3,48.4
CMR,2010,HepB3,64.9
CMR,2010,HepB3,16.5
CMR,2010,MCV1,64
CMR,2010,MCV1,44.9
CMR,2010,MCV1,70.6
CMR,2010,MCV1,25.7
CMR,2010,PAB,73.3
CMR,2010,Pol1,92.2
CMR,2010,Pol1,56.4
CMR,2010,Pol1,93.3
CMR,2010,Pol1,36.9
CMR,2010,Pol3,67.7
CMR,2010,Pol3,49.5
CMR,2010,Pol3,69.8
CMR,2010,Pol3,20.2
CMR,2010,TT2+,59
CMR,2010,YFV,62.5
CMR,2010,YFV,44.3
CMR,2010,YFV,69.3
CMR,2010,YFV,25
CMR,2010,BCG,88.1
CMR,2010,BCG,56
CMR,2010,BCG,90.7
CMR,2010,BCG,34.7
CMR,2010,DTP1,84.3
CMR,2010,DTP1,54.5
CMR,2010,DTP1,85.2
CMR,2010,DTP1,30.7
CMR,2010,DTP3,76.6
CMR,2010,DTP3,48.1
CMR,2010,DTP3,78.2
CMR,2010,DTP3,30.1
CMR,2010,FULL,52.3
CMR,2010,FULL,24.1
CMR,2010,FULL,57.6
CMR,2010,FULL,33.5
CMR,2010,HepB1,84.3
CMR,2010,HepB1,54.5
CMR,2010,HepB1,85.2
CMR,2010,HepB1,30.7
CMR,2010,HepB3,76.6
CMR,2010,HepB3,48.1
CMR,2010,HepB3,78.2
CMR,2010,HepB3,30.1
CMR,2010,Hib1,84.3
CMR,2010,Hib1,54.5
CMR,2010,Hib1,85.2
CMR,2010,Hib1,30.7
CMR,2010,Hib3,76.6
CMR,2010,Hib3,48.1
CMR,2010,Hib3,78.2
CMR,2010,Hib3,30.1
CMR,2010,MCV1,74.1
CMR,2010,MCV1,47.9
CMR,2010,MCV1,74.6
CMR,2010,MCV1,26.7
CMR,2010,Pol1,84.9
CMR,2010,Pol1,55
CMR,2010,Pol1,87.5
CMR,2010,Pol1,32.5
CMR,2010,Pol3,76.5
CMR,2010,Pol3,49.8
CMR,2010,Pol3,80.6
CMR,2010,Pol3,30.8
CMR,2010,YFV,26.9
CMR,2010,YFV,72.8
CMR,2010,YFV,45.9
CMR,2012,BCG,87.5
CMR,2012,BCG,55.2
CMR,2012,BCG,89.9
CMR,2012,DTP1,85.9
CMR,2012,DTP1,55.3
CMR,2012,DTP1,88.3
CMR,2012,DTP3,74.1
CMR,2012,DTP3,54.7
CMR,2012,DTP3,78.4
CMR,2012,FULL,56.2
CMR,2012,FULL,56
CMR,2012,FULL,67.9
CMR,2012,HepB1,85.9
CMR,2012,HepB1,55.3
CMR,2012,HepB1,88.3
CMR,2012,HepB3,74.1
CMR,2012,HepB3,54.7
CMR,2012,HepB3,78.4
CMR,2012,Hib1,85.9
CMR,2012,Hib1,55.3
CMR,2012,Hib1,88.3
CMR,2012,Hib3,74.1
CMR,2012,Hib3,54.7
CMR,2012,Hib3,78.4
CMR,2012,MCV1,75.1
CMR,2012,MCV1,53.1
CMR,2012,MCV1,84.5
CMR,2012,PCV1,85.3
CMR,2012,PCV1,54.7
CMR,2012,PCV1,88.1
CMR,2012,PCV3,73.9
CMR,2012,PCV3,54.3
CMR,2012,PCV3,78.2
CMR,2012,Pol1,91.6
CMR,2012,Pol1,54.7
CMR,2012,Pol1,94.1
CMR,2012,Pol3,77.4
CMR,2012,Pol3,53.8
CMR,2012,Pol3,81.6
CMR,2012,YFV,74.8
CMR,2012,YFV,53.5
CMR,2012,YFV,83.9
CMR,2013,BCG,91.2
CMR,2013,BCG,66
CMR,2013,BCG,91.7
CMR,2013,DTP1,88.3
CMR,2013,DTP1,66.8
CMR,2013,DTP1,89.3
CMR,2013,DTP3,79.6
CMR,2013,DTP3,65.5
CMR,2013,DTP3,81.7
CMR,2013,FULL,64.4
CMR,2013,FULL,67.1
CMR,2013,FULL,75.3
CMR,2013,HepB1,88.3
CMR,2013,HepB1,66.8
CMR,2013,HepB1,89.3
CMR,2013,HepB3,79.6
CMR,2013,HepB3,65.5
CMR,2013,HepB3,81.7
CMR,2013,Hib1,88.3
CMR,2013,Hib1,66.8
CMR,2013,Hib1,89.3
CMR,2013,Hib3,79.6
CMR,2013,Hib3,65.5
CMR,2013,Hib3,81.7
CMR,2013,MCV1,79.9
CMR,2013,MCV1,63.4
CMR,2013,MCV1,85.8
CMR,2013,PCV1,86.5
CMR,2013,PCV1,66.1
CMR,2013,PCV1,88.5
CMR,2013,PCV3,78.9
CMR,2013,PCV3,65.4
CMR,2013,PCV3,81
CMR,2013,Pol1,93.6
CMR,2013,Pol1,66.2
CMR,2013,Pol1,94.8
CMR,2013,Pol3,84.5
CMR,2013,Pol3,64.7
CMR,2013,Pol3,86.7
CMR,2013,TT2+,57.8
CMR,2013,YFV,79.6
CMR,2013,YFV,63.7
CMR,2013,YFV,85.4
COD,1990,BCG,65
COD,1990,BCG,67
COD,1990,DTP1,48
COD,1990,DTP1,49
COD,1990,DTP3,32
COD,1990,DTP3,35
COD,1990,FULL,22
COD,1990,FULL,28
COD,1990,MCV1,31
COD,1990,MCV1,38
COD,1990,Pol1,48
COD,1990,Pol1,49
COD,1990,Pol3,31
COD,1990,Pol3,34
COD,1994,BCG,46
COD,1994,DTP3,26
COD,1994,FULL,6
COD,1994,MCV1,39
COD,1994,Pol3,27
COD,1994,TT2+,32.7
COD,2000,BCG,53.1
COD,2000,DTP1,51.2
COD,2000,DTP3,29.9
COD,2000,MCV1,46.4
COD,2000,Pol3,41.5
COD,2006,BCG,71.6
COD,2006,BCG,22.3
COD,2006,BCG,71.7
COD,2006,BCG,49.4
COD,2006,DTP1,69.6
COD,2006,DTP1,22.9
COD,2006,DTP1,70.6
COD,2006,DTP1,47.7
COD,2006,DTP3,43.8
COD,2006,DTP3,20.4
COD,2006,DTP3,45
COD,2006,DTP3,24.6
COD,2006,FULL,28.4
COD,2006,FULL,17.5
COD,2006,FULL,30.6
COD,2006,FULL,13.1
COD,2006,MCV1,54.9
COD,2006,MCV1,20.5
COD,2006,MCV1,62.9
COD,2006,MCV1,42.5
COD,2006,Pol1,76.6
COD,2006,Pol1,23.3
COD,2006,Pol1,77.7
COD,2006,Pol1,54.3
COD,2006,Pol3,43.9
COD,2006,Pol3,20.8
COD,2006,Pol3,45.7
COD,2006,Pol3,24.9
COD,2006,TT2+,38.6
COD,2006,YFV,42.1
COD,2006,YFV,18.8
COD,2006,YFV,49.6
COD,2006,YFV,30.8
COD,2009,BCG,83.9
COD,2009,BCG,41
COD,2009,BCG,84.6
COD,2009,BCG,43.6
COD,2009,DTP1,80.9
COD,2009,DTP1,41.5
COD,2009,DTP1,81.8
COD,2009,DTP1,40.4
COD,2009,DTP3,61.2
COD,2009,DTP3,37.3
COD,2009,DTP3,62.1
COD,2009,DTP3,24.8
COD,2009,FULL,41.5
COD,2009,FULL,34.6
COD,2009,FULL,48.4
COD,2009,FULL,13.8
COD,2009,HepB1,70.1
COD,2009,HepB1,38
COD,2009,HepB1,70.9
COD,2009,HepB1,33
COD,2009,HepB3,49.1
COD,2009,HepB3,35
COD,2009,HepB3,50
COD,2009,HepB3,15
COD,2009,MCV1,67
COD,2009,MCV1,34
COD,2009,MCV1,72
COD,2009,MCV1,38
COD,2009,Pol1,84.6
COD,2009,Pol1,40.7
COD,2009,Pol1,85.8
COD,2009,Pol1,45.1
COD,2009,Pol3,58.3
COD,2009,Pol3,36.7
COD,2009,Pol3,59.1
COD,2009,Pol3,22.4
COD,2009,YFV,64.7
COD,2009,YFV,34.4
COD,2009,YFV,69.5
COD,2009,YFV,35.1
COD,2011,BCG,26.9
COD,2011,BCG,88.5
COD,2011,BCG,61.5
COD,2011,DTP1,24.1
COD,2011,DTP1,85.2
COD,2011,DTP1,59.5
COD,2011,DTP3,21.2
COD,2011,DTP3,76.9
COD,2011,DTP3,55.7
COD,2011,FULL,59
COD,2011,HepB1,24.1
COD,2011,HepB1,85.2
COD,2011,HepB1,59.5
COD,2011,HepB3,21.2
COD,2011,HepB3,76.9
COD,2011,HepB3,55.7
COD,2011,Hib1,24.1
COD,2011,Hib1,85.2
COD,2011,Hib1,59.5
COD,2011,Hib3,21.2
COD,2011,Hib3,76.9
COD,2011,Hib3,55.7
COD,2011,MCV1,18.9
COD,2011,MCV1,74
COD,2011,MCV1,55.1
COD,2011,Pol1,25
COD,2011,Pol1,88.5
COD,2011,Pol1,63.5
COD,2011,Pol3,21.9
COD,2011,Pol3,81.4
COD,2011,Pol3,59.5
COD,2011,TT2+,61.7
COD,2011,YFV,17.8
COD,2011,YFV,70.8
COD,2011,YFV,53
COD,2009,BCG,84.3
COD,2009,DTP1,80.5
COD,2009,DTP3,63
COD,2009,FULL,33.6
COD,2009,HepB1,80.5
COD,2009,HepB3,63
COD,2009,Hib1,80.5
COD,2009,Hib3,63
COD,2009,MCV1,65.6
COD,2009,Pol1,84.8
COD,2009,Pol3,56
COD,2009,YFV,59.7
COD,2010,BCG,82.4
COD,2010,DTP1,79.5
COD,2010,DTP3,60.3
COD,2010,FULL,37.2
COD,2010,HepB1,79.5
COD,2010,HepB3,60.3
COD,2010,Hib1,79.5
COD,2010,Hib3,60.3
COD,2010,MCV1,66.4
COD,2010,Pol1,86.5
COD,2010,Pol3,59.7
COD,2010,YFV,63.3
COD,2011,BCG,82.2
COD,2011,DTP1,77.8
COD,2011,DTP3,60.2
COD,2011,FULL,38
COD,2011,HepB1,77.8
COD,2011,HepB3,60.2
COD,2011,Hib1,77.8
COD,2011,Hib3,60.2
COD,2011,MCV1,60.8
COD,2011,Pol1,86.8
COD,2011,Pol3,61.3
COD,2011,YFV,56.3
COD,2012,BCG,82.5
COD,2012,BCG,25.6
COD,2012,BCG,83.4
COD,2012,BCG,57.8
COD,2012,DTP1,79.5
COD,2012,DTP1,25.7
COD,2012,DTP1,81.2
COD,2012,DTP1,55.5
COD,2012,DTP3,58.1
COD,2012,DTP3,24.1
COD,2012,DTP3,60.5
COD,2012,DTP3,36.4
COD,2012,FULL,41
COD,2012,FULL,22
COD,2012,FULL,45.3
COD,2012,FULL,23.2
COD,2012,HepB1,79.5
COD,2012,HepB1,25.7
COD,2012,HepB1,81.2
COD,2012,HepB1,55.5
COD,2012,HepB3,58.1
COD,2012,HepB3,24.1
COD,2012,HepB3,60.5
COD,2012,HepB3,36.4
COD,2012,Hib1,79.5
COD,2012,Hib1,25.7
COD,2012,Hib1,81.2
COD,2012,Hib1,55.5
COD,2012,Hib3,58.1
COD,2012,Hib3,24.1
COD,2012,Hib3,60.5
COD,2012,Hib3,36.4
COD,2012,MCV1,64.4
COD,2012,MCV1,22.7
COD,2012,MCV1,71.6
COD,2012,MCV1,48.9
COD,2012,PAB,65.5
COD,2012,Pol1,89.5
COD,2012,Pol1,25.8
COD,2012,Pol1,91.7
COD,2012,Pol1,65.8
COD,2012,Pol3,62.9
COD,2012,Pol3,24.3
COD,2012,Pol3,65.6
COD,2012,Pol3,41.3
COD,2012,TT2+,43.2
COD,2012,YFV,59.3
COD,2012,YFV,21.7
COD,2012,YFV,65.4
COD,2012,YFV,43.7
COG,1984,BCG,80
COG,1984,DTP1,70
COG,1984,DTP3,59
COG,1984,FULL,40
COG,1984,MCV1,52
COG,1984,Pol1,70
COG,1984,Pol3,59
COG,1986,BCG,86
COG,1986,DTP1,83
COG,1986,DTP3,71
COG,1986,FULL,57
COG,1986,MCV1,69
COG,1986,Pol1,84
COG,1986,Pol3,71
COG,1986,TT1,67
COG,1986,TT2+,44
COG,1989,BCG,90
COG,1989,DTP1,90
COG,1989,DTP3,79
COG,1989,MCV1,75
COG,1989,PAB,61
COG,1989,Pol1,90
COG,1989,Pol3,79
COG,1989,TT2+,60
COG,2004,BCG,89.6
COG,2004,BCG,59.3
COG,2004,BCG,90
COG,2004,BCG,30.7
COG,2004,DTP1,83.6
COG,2004,DTP1,58.8
COG,2004,DTP1,85.3
COG,2004,DTP1,26.5
COG,2004,DTP3,65.8
COG,2004,DTP3,51.9
COG,2004,DTP3,68.4
COG,2004,DTP3,16.5
COG,2004,FULL,46
COG,2004,FULL,43
COG,2004,FULL,52.1
COG,2004,FULL,9.2
COG,2004,MCV1,57.9
COG,2004,MCV1,46.6
COG,2004,MCV1,66.2
COG,2004,MCV1,19.6
COG,2004,Pol1,91.8
COG,2004,Pol1,58.9
COG,2004,Pol1,93.4
COG,2004,Pol1,34.5
COG,2004,Pol3,66.4
COG,2004,Pol3,51.4
COG,2004,Pol3,69.1
COG,2004,Pol3,17.8
COG,2004,TT1,21.8
COG,2004,TT2+,45.6
COG,2004,YFV,26.2
COG,2004,YFV,20.6
COG,2004,YFV,31.8
COG,2004,YFV,11.2
COG,2009,BCG,95
COG,2009,BCG,96
COG,2009,DTP1,72
COG,2009,DTP1,78
COG,2009,DTP3,61
COG,2009,DTP3,67
COG,2009,HepB1,72
COG,2009,HepB1,78
COG,2009,HepB3,61
COG,2009,HepB3,67
COG,2009,Hib1,72
COG,2009,Hib1,78
COG,2009,Hib3,61
COG,2009,Hib3,67
COG,2009,MCV1,59
COG,2009,MCV1,65
COG,2009,Pol1,77
COG,2009,Pol1,84
COG,2009,Pol3,62
COG,2009,Pol3,68
COG,2009,TT1,61
COG,2009,TT1,82
COG,2009,TT2,54
COG,2009,TT2,74
COG,2009,TT3,20
COG,2009,TT3,31
COG,2009,TT4,6
COG,2009,TT4,12
COG,2009,TT5,3
COG,2009,TT5,7
COG,2009,YFV,58
COG,2009,YFV,63
COG,2010,BCG,93.3
COG,2010,BCG,56.3
COG,2010,BCG,93.9
COG,2010,BCG,37.6
COG,2010,DTP1,88
COG,2010,DTP1,54.8
COG,2010,DTP1,89.3
COG,2010,DTP1,34.5
COG,2010,DTP3,70.7
COG,2010,DTP3,46.5
COG,2010,DTP3,71.9
COG,2010,DTP3,25.4
COG,2010,FULL,42.3
COG,2010,FULL,35.3
COG,2010,FULL,45.5
COG,2010,FULL,10.2
COG,2010,HepB1,34.2
COG,2010,HepB1,20.4
COG,2010,HepB1,36
COG,2010,HepB1,15.6
COG,2010,HepB3,19.4
COG,2010,HepB3,13.5
COG,2010,HepB3,19.8
COG,2010,HepB3,6.3
COG,2010,Hib1,34.2
COG,2010,Hib1,20.4
COG,2010,Hib1,36
COG,2010,Hib1,15.6
COG,2010,Hib3,19.4
COG,2010,Hib3,13.5
COG,2010,Hib3,19.8
COG,2010,Hib3,6.3
COG,2010,MCV1,68.1
COG,2010,MCV1,47
COG,2010,MCV1,74.9
COG,2010,MCV1,27.9
COG,2010,PAB,73.5
COG,2010,Pol1,86.3
COG,2010,Pol1,50.8
COG,2010,Pol1,86.9
COG,2010,Pol1,36.1
COG,2010,Pol3,56.4
COG,2010,Pol3,41.8
COG,2010,Pol3,57.2
COG,2010,Pol3,15.4
COG,2010,TT2+,60.6
COG,2010,YFV,49.4
COG,2010,YFV,30.4
COG,2010,YFV,54.5
COG,2010,YFV,24.1
COG,2013,BCG,94.7
COG,2013,BCG,94.7
COG,2013,BCG,98.1
COG,2013,DTP1,63.4
COG,2013,DTP1,57.3
COG,2013,DTP1,91
COG,2013,DTP3,59.5
COG,2013,DTP3,48.2
COG,2013,DTP3,86.4
COG,2013,HepB1,63.4
COG,2013,HepB1,57.3
COG,2013,HepB1,91
COG,2013,HepB3,59.5
COG,2013,HepB3,48.2
COG,2013,HepB3,86.4
COG,2013,Hib1,63.4
COG,2013,Hib1,57.3
COG,2013,Hib1,91
COG,2013,Hib3,59.5
COG,2013,Hib3,48.2
COG,2013,Hib3,86.4
COG,2013,MCV1,52.8
COG,2013,MCV1,41.1
COG,2013,MCV1,77.6
COG,2013,Pol1,62.2
COG,2013,Pol1,58.4
COG,2013,Pol1,90.4
COG,2013,Pol3,56.9
COG,2013,Pol3,49.3
COG,2013,Pol3,85.2
COG,2012,BCG,88.1
COG,2012,BCG,33.3
COG,2012,BCG,90.9
COG,2012,BCG,57.6
COG,2012,DTP1,82.9
COG,2012,DTP1,32.2
COG,2012,DTP1,85
COG,2012,DTP1,52.7
COG,2012,DTP2,73.9
COG,2012,DTP2,31.7
COG,2012,DTP2,77.6
COG,2012,DTP2,45.9
COG,2012,DTP3,63.5
COG,2012,DTP3,29.1
COG,2012,DTP3,65.5
COG,2012,DTP3,36.4
COG,2012,FULL,11.4
COG,2012,FULL,13.8
COG,2012,FULL,21.2
COG,2012,FULL,7.4
COG,2012,HepB1,68.9
COG,2012,HepB1,24.1
COG,2012,HepB1,71.4
COG,2012,HepB1,47.2
COG,2012,HepB3,50.8
COG,2012,HepB3,21.1
COG,2012,HepB3,52.7
COG,2012,HepB3,31.6
COG,2012,HepBB,15.3
COG,2012,HepBB,4.4
COG,2012,HepBB,18.7
COG,2012,HepBB,14.3
COG,2012,Hib1,67.8
COG,2012,Hib1,23.7
COG,2012,Hib1,70.1
COG,2012,Hib1,46.4
COG,2012,Hib3,51.6
COG,2012,Hib3,21.5
COG,2012,Hib3,53.6
COG,2012,Hib3,32
COG,2012,MCV1,64.6
COG,2012,MCV1,25.2
COG,2012,MCV1,75
COG,2012,MCV1,49.9
COG,2012,Pol1,77.4
COG,2012,Pol1,29.9
COG,2012,Pol1,80.8
COG,2012,Pol1,50.9
COG,2012,Pol2,67
